client_id,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default
CC_40A077379511,50000,1,1,2,25,0,0,0,0,0,0,49357,49983,50516,50987,48960,48691,2100,2000,2500,2000,1800,2000,0
CC_40A4BCDBAF23,30000,1,2,2,39,0,0,0,0,0,0,28708,28285,26702,20115,18426,18013,1514,1278,671,870,879,0,0
CC_40A795285E9B,290000,2,2,2,34,0,0,0,0,0,0,284150,288493,295333,285867,240773,242655,12000,12500,11000,8000,9300,9000,0
CC_40A93E7AC1BD,500000,1,1,1,46,-1,-1,-1,-1,-1,-1,3580,18785,10742,37171,6192,31453,18785,10742,37171,6192,31453,12333,0
CC_40A984160A63,210000,2,1,2,30,-1,-1,-1,-1,-1,0,390,390,390,390,980,590,390,390,390,980,0,1288,0
CC_40AC31452BE3,60000,1,3,2,24,0,0,0,0,2,0,58819,59810,56566,30627,30203,28648,3000,1768,3954,1000,1500,1200,0
CC_40ACBAF19765,70000,2,1,2,28,0,0,0,0,0,0,53690,54374,47762,44487,45618,46706,2208,1800,2000,2000,2000,3000,0
CC_40B0A64A55B0,170000,2,1,2,31,-1,-1,-1,-1,-1,-1,1561,1239,7315,10730,1686,9445,1239,7352,10730,1686,9445,3444,0
CC_40B52C13B1F1,260000,2,2,1,46,-2,-2,-2,-2,-2,-2,0,135,0,0,109,945,135,0,0,109,945,9300,0
CC_40B65F5F4F82,10000,1,1,2,25,0,0,0,0,0,0,5642,6652,7683,9040,9222,9580,1112,1143,1500,324,500,377,0
CC_40B685374EDB,260000,1,2,2,29,-1,2,2,-2,-1,2,8832,1528,0,0,5987,5837,15,0,0,5987,0,27887,1
CC_40BFC5E1AA64,70000,2,2,2,23,0,0,0,0,0,0,68410,67449,66767,65528,47888,44198,2413,2605,2013,2003,1607,1606,0
CC_40C14D4F9BCC,220000,2,1,1,41,0,0,0,0,0,0,219198,114930,100749,74457,68604,53333,5068,5000,2000,3000,3000,1000,0
CC_40C45F950125,60000,2,2,2,24,0,0,0,0,0,0,53910,55028,56449,56273,28316,30763,2600,2900,2034,2000,3000,1000,0
CC_40C57936EC38,360000,2,1,1,34,-1,0,0,-1,0,-1,12339,10138,23912,9785,166,2142,10000,13912,9785,0,2142,4230,0
CC_40C62D092C58,80000,2,2,1,45,0,0,0,0,0,0,77995,79552,81392,80966,79295,81142,2855,3130,3107,2847,3134,3072,0
CC_40D1F44D96F6,360000,1,2,1,35,1,-2,-2,-2,-2,-2,-103,-103,-103,-103,-103,-103,0,0,0,0,0,0,0
CC_40D39739DF41,80000,1,3,2,48,0,0,0,0,0,0,80002,80433,80081,29437,29195,28675,3500,3500,1205,1200,1100,1018,0
CC_40D7D9CE4151,60000,2,2,1,59,4,4,5,4,3,2,56998,59111,59595,58079,56892,55826,3601,2000,0,0,0,4000,0
CC_40E08DDA223F,330000,2,2,1,27,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
CC_40E150EB586F,180000,2,2,1,40,0,-1,-1,-1,-1,-1,144481,1620,334,9379,1100,43505,1620,337,9379,1100,43505,0,0
CC_40E1D8F1C712,120000,2,2,1,40,0,0,0,0,0,0,22462,15692,19312,13262,16923,16903,5000,10000,5000,7000,5000,10000,0
CC_40E2DAF2A327,60000,2,1,2,26,1,2,0,0,0,0,29649,21657,28736,42733,46404,37993,0,8000,15000,9000,10000,0,0
CC_40E577F029AF,360000,1,1,2,28,-2,-2,-2,-2,-1,-1,2988,2766,2766,2766,3373,5042,2766,2766,2766,3373,5042,1000,0
CC_40E75C02AA11,320000,2,2,2,29,-2,-2,-2,-2,-2,-2,5118,3743,7997,3115,1852,1347,6783,8063,3115,1852,1347,5158,0
CC_40E9173DE04A,210000,1,1,2,26,0,0,0,0,0,0,204824,209873,214775,111893,107697,105578,10000,10000,5000,4000,4000,4000,0
CC_40E9985F7DAA,80000,2,3,0,37,-2,-2,-2,-2,-2,-2,7070,3087,5210,3882,4785,1000,3087,5215,3882,4785,1968,0,0
CC_40F194D93E19,30000,2,2,2,21,0,0,0,0,0,-2,10406,5068,2023,1163,0,0,1000,1002,23,0,0,0,0
CC_40F3CF82792B,30000,2,2,2,38,0,0,0,0,0,0,29632,30239,30526,29219,30012,28422,1492,1661,1238,1031,1083,0,0
CC_40F43FB24806,380000,2,2,1,37,0,0,0,0,0,2,13415,14381,13277,14291,15949,15556,1204,1300,1242,1900,0,3000,0
CC_40F6E7575287,120000,2,1,2,30,-1,-1,-1,-1,-1,-1,316,316,316,316,316,7516,316,316,316,316,7516,316,0
CC_40FBAA6A07D2,100000,1,1,2,28,0,0,0,0,0,0,97032,99895,26333,28110,2226,0,5341,7009,1777,2000,0,0,0
CC_40FC6940345C,360000,2,2,1,40,-1,-1,-1,-1,-1,0,4343,725,4268,2085,26896,18455,725,4268,2085,13448,7455,4759,0
CC_41029997614F,260000,1,1,2,30,0,0,0,0,0,0,14096,15558,16986,17700,19401,21067,2000,2000,1000,2000,2000,2000,0
CC_41037BFBED54,80000,2,2,2,24,-2,-1,-1,-1,0,0,2530,3041,6603,1483,1485,4665,3055,6622,1483,2,4683,1700,0
CC_410BFA181D19,100000,2,2,1,41,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
CC_410FAE4AE488,200000,2,2,2,31,-1,-1,-1,-1,-1,-1,2718,590,8971,8509,29645,7300,591,8981,8525,29713,7305,20914,0
CC_41124066FC71,20000,1,3,2,41,1,2,-1,-1,-1,-1,9913,3261,1491,390,390,390,50,1491,2500,390,390,0,0
CC_4113A2BEBA44,100000,2,1,2,29,3,2,0,0,2,0,87791,85548,85391,50605,49666,50689,0,2500,5864,0,2000,2000,1
CC_4115783708CF,60000,1,2,1,29,2,2,2,2,2,2,40587,41642,40673,43342,44299,45222,2000,0,3348,1800,1800,0,1
CC_4117A188C359,20000,2,2,2,24,0,-1,-1,0,-1,-1,4261,7830,17213,4781,3178,15834,7830,17221,1203,3178,15834,0,0
CC_4119A9BA6373,20000,2,2,2,22,2,4,3,2,0,0,8628,8350,8076,7798,8110,10194,0,0,0,441,2368,0,1
CC_411E266DB07E,110000,1,2,1,30,0,0,0,-1,2,2,35283,26000,9000,63853,59308,60576,1500,1500,63853,1500,2062,0,0
CC_4126806BA789,60000,1,3,2,34,2,0,0,0,0,0,58501,59225,59592,58654,58664,59323,2300,2578,2039,2088,2767,1750,0
CC_4127E4624989,50000,1,1,2,29,1,2,2,2,2,2,14497,13975,25731,26112,26548,25970,0,12000,1100,1000,0,2500,0
CC_41284414C225,140000,2,2,1,41,0,0,0,0,0,2,41814,43616,44710,45661,50880,49934,2500,2100,2000,6000,0,2000,0
CC_4129C6306A6D,150000,1,1,2,50,-1,-1,-1,-1,-1,2,829,18311,3023,2914,3529,2989,18400,3500,3025,3600,0,1600,0
CC_41321DCDCCB2,20000,1,2,2,43,-1,-1,-1,-1,-1,-1,54,54,54,54,54,54,0,0,0,0,0,2966,1
CC_4133AB0BEEED,150000,1,2,2,35,-1,-1,-1,-1,-1,0,13059,11526,18301,15858,2744,2144,11526,18305,15861,2744,0,19682,0
CC_4134E1AB2AC5,20000,1,2,2,35,4,3,2,2,2,2,17936,17368,16792,18013,17583,18998,0,0,1500,0,1708,0,1
CC_413708D7FE91,120000,2,1,2,32,0,0,0,0,0,0,18955,18973,18204,17344,13246,26781,1315,1169,2472,453,500,8494,0
CC_413A1B273EB7,170000,1,1,1,42,-1,-1,-1,-1,-1,-1,610,995,2429,2202,598,1801,995,2429,2202,598,1801,1157,0
CC_413D09A6C2F2,150000,2,1,1,34,-2,-2,-2,-2,-2,-2,5712,14539,8796,20359,17329,20087,14539,8796,20375,17329,20087,0,0
CC_413D8D82F470,220000,2,2,1,33,-2,-2,-2,-2,-2,-2,9649,8300,1590,1341,8171,14253,8300,1590,1341,8171,14253,3513,0
CC_413EC0C28442,20000,2,1,2,24,-2,2,2,2,2,0,18252,19650,19054,20285,19563,17899,2000,0,2000,0,356,3431,1
CC_414302BEE57F,70000,2,1,1,42,0,0,0,0,0,2,40466,41805,42520,43378,46664,47341,1994,1709,1567,4000,1600,2000,1
CC_41438B5CE3B3,120000,2,1,2,24,0,0,0,0,0,0,78304,79348,81881,82628,84404,86096,2900,3850,3000,3100,3088,3151,0
CC_4146ED5F8A23,50000,1,2,2,45,0,0,0,0,0,0,46090,48343,50157,18675,18542,17129,3000,3000,1008,1000,1000,1000,0
CC_414896AD4734,20000,2,3,1,50,0,0,2,0,0,0,8612,8862,8992,9452,10520,11320,2202,500,1000,2000,800,0,0
CC_414911941DD4,100000,1,3,1,35,0,0,0,0,0,0,94467,96521,98728,74239,75704,55704,3627,3938,2515,2516,4022,2032,0
CC_414D2097D93D,60000,2,2,2,31,1,2,0,0,0,2,20544,19921,20993,21736,23172,22661,0,1700,1400,1800,0,1800,0
CC_414E2B2BFC88,90000,1,1,2,32,-1,-1,-1,-1,-1,2,6546,1485,25558,1443,1677,1480,1498,25572,1443,257,0,58,0
CC_414F030D3BE8,110000,2,2,1,46,-1,-1,-1,-1,-1,0,2410,2151,2161,1719,107591,107940,2151,2161,1719,107591,5000,3500,0
CC_41569A7A2B7F,200000,2,1,1,34,-2,-2,-2,-2,-2,-2,267,6794,10430,3576,2522,934,6817,10671,3576,2522,934,7764,0
CC_4156D68D39A7,80000,1,1,2,31,0,0,0,0,0,0,46516,30122,24099,7764,4804,10221,15029,5048,229,303,6018,500,0
CC_415935002A0D,150000,2,2,1,37,-1,2,2,-2,-1,-1,1184,794,2756,0,2430,4840,0,2772,0,2430,4844,0,0
CC_415AF4AE7BEF,60000,1,2,1,25,0,0,0,0,0,0,45648,42596,39829,39324,32460,31735,2000,2500,2000,1100,1200,1200,0
CC_415D703F3871,190000,2,2,2,28,0,0,0,0,0,2,188370,188550,187521,190448,195492,190598,8700,8500,9270,14100,0,7200,0
CC_4165D5A66698,280000,1,1,1,31,-2,-2,-2,-2,-2,-2,-6,-6,1345,-5,-5,985,0,1351,0,0,990,3090,0
CC_416747FA0552,20000,2,2,1,39,1,2,0,0,0,0,19565,18968,19612,16213,16812,18382,0,1300,717,1000,2000,1000,0
CC_41698C5605BA,360000,2,2,2,27,0,0,0,0,0,0,44179,37697,29686,23724,5576,2273,1498,1799,1008,120,2289,5302,0
CC_416C9273E5BD,250000,2,3,1,32,-1,-1,-1,-1,-1,-1,860,860,860,860,440,1280,860,860,860,440,1280,440,0
CC_416CB705CF9D,220000,2,2,1,32,0,0,0,0,0,0,194961,197536,203251,208355,213015,217475,7200,9000,10000,8000,8010,8500,0
CC_416EDC157A29,130000,1,1,1,47,2,2,2,2,2,2,115704,117277,118814,119915,121325,122052,4900,5000,4503,4605,4400,4204,0
CC_416FB64C901C,200000,2,2,2,29,0,0,0,0,0,0,204134,194949,153646,137087,134995,135953,8000,5542,5308,4587,4750,4935,1
CC_41737E7E2518,290000,2,2,1,51,-2,-2,-2,-2,-2,-2,6859,11210,2436,266,0,3412,11210,2436,266,0,3412,0,0
CC_41796D6483A6,70000,1,2,2,25,0,-1,-1,-1,-2,-2,34700,21597,3340,0,0,0,21597,3340,0,0,0,8535,0
CC_417CA4DA42ED,180000,2,1,1,39,-1,-1,-1,-1,-1,-1,892,6809,18390,13999,933,933,6846,18399,13999,933,933,993,0
CC_417E5EB96C92,60000,2,3,1,47,2,3,2,2,2,2,20347,19727,20909,21168,21520,21805,0,1800,900,1000,774,0,1
CC_418128C77562,70000,2,2,1,62,2,0,0,0,0,0,48367,49358,50396,51462,52609,53708,1796,1834,1900,2000,1945,2000,1
CC_41868F81B8F8,50000,1,2,1,39,0,0,0,0,0,0,46410,48710,8108,7358,3098,0,5000,2001,2000,0,0,0,0
CC_418EC2AA03E1,250000,1,1,1,71,0,0,0,0,0,0,177484,177946,159849,145461,141487,147705,6243,5446,4721,4385,7805,200,0
CC_41919E23C3C2,50000,1,2,2,24,1,-1,-1,-1,-1,-1,-22,834,-639,1559,-205,613,3000,0,3000,0,2000,1000,0
CC_41927D16734F,50000,1,1,1,39,-1,-1,-1,-1,-1,-1,8086,20993,16653,9346,3424,13176,21012,16653,9354,3424,13176,10868,0
CC_419441371154,360000,1,3,1,44,-1,-1,-1,-1,-1,-1,1982,-18,3746,-4,906,850,0,3764,0,910,854,1131,1
CC_4195037D0008,50000,2,1,2,36,1,2,2,2,2,2,29003,29244,30827,31224,30587,32763,1000,2363,1200,0,2700,1157,1
CC_4199B489CA9B,150000,1,1,2,31,0,-1,-1,0,0,0,64378,14054,140230,98674,107664,111561,14127,140951,10000,10000,5219,50005,0
CC_419AE1FCE1B2,130000,2,2,2,23,0,0,0,0,0,0,44930,40688,40880,37851,37816,39849,6000,6000,4000,10000,5000,8002,0
CC_419D767E5D68,50000,2,2,1,38,2,2,2,2,0,0,50965,50956,50603,49788,37353,0,1101,1500,39,1280,0,0,1
CC_419ED6D73D10,50000,1,2,1,37,0,0,0,0,0,0,47832,49020,48272,49264,26206,27823,2000,3000,2000,1000,2000,2000,1
CC_41A06A20F7A5,80000,2,3,1,34,-1,-1,-1,-1,-1,-1,3500,9295,2500,3045,1451,6541,9295,2500,3045,1456,6541,0,0
CC_41A37E7DA567,100000,1,1,2,26,0,0,0,0,0,0,18999,23699,9390,5781,8065,17277,5129,1227,1000,5914,10000,0,0
CC_41A3C3BC05E5,80000,1,2,2,25,0,0,0,0,0,0,31780,33261,34703,36125,38374,39382,2000,2000,2000,3000,1800,2000,1
CC_41A465212303,130000,1,3,1,43,-1,-1,-1,-1,-1,-1,1261,1705,0,1261,13161,390,1705,817,1261,13161,390,390,0
CC_41A57CBE2790,150000,1,1,2,32,-1,-1,-1,-1,2,-1,994,10168,-4,5515,3673,6106,10290,0,5519,3,6134,3779,0
CC_41A85461647F,150000,2,1,2,37,-2,-2,-2,-2,-2,-2,702,0,0,0,0,0,0,0,0,0,0,0,0
CC_41AC7D608BA1,50000,2,3,1,52,0,0,0,0,-1,2,22377,23380,24488,25775,1080,540,1380,1488,1775,1080,0,540,0
CC_41AEFB73599F,210000,2,2,2,54,0,0,0,0,0,0,197324,201977,205800,205590,98572,90521,8000,11000,6000,4098,3500,3000,0
CC_41B1C7743C55,230000,2,2,1,45,-1,-1,-1,-1,0,0,107,107,1741,107,107,0,107,1741,214,0,0,0,0
CC_41B2EB8E2659,10000,1,2,2,24,0,0,0,2,0,0,11035,12349,13598,9378,4883,5001,1500,1528,0,730,199,100,1
CC_41B340FF98D6,20000,1,3,2,53,2,2,-2,-2,-1,-1,19369,3888,3167,-129,9703,9871,3900,3179,773,9832,10084,4380,0
CC_41B61081F593,490000,2,1,2,41,0,0,0,0,0,0,250970,255009,248203,101770,63192,64720,10000,11547,4600,2000,2000,2000,0
CC_41BF0265C091,240000,2,1,2,30,0,0,0,0,0,0,12876,4420,4508,8064,4520,4476,1905,3632,7100,0,3500,3600,0
CC_41C0EFD1789E,10000,1,1,2,24,-2,-2,-2,-1,0,0,-2,-391,-781,9211,9422,8853,0,0,10500,500,500,1000,0
CC_41C4FDFFD933,50000,2,2,2,22,2,2,2,2,0,0,50583,50974,51688,50024,29381,28957,2300,3000,0,800,808,1200,0
CC_41C54F7F9250,20000,2,1,2,23,-1,-1,0,0,0,0,6916,13914,10130,6165,6165,6315,14000,1145,950,0,150,6000,0
CC_41CB8C4BF3A4,250000,1,2,1,39,0,0,0,0,0,0,20461,22813,24063,24886,26446,20301,3000,2000,1500,2000,2000,3000,0
CC_41CC41C6A2B2,170000,1,2,1,34,0,0,0,0,2,2,47956,48854,50068,56691,57367,56322,2000,2000,7500,2200,0,3000,0
CC_41CFB483DF9D,210000,2,1,1,39,-1,-1,-1,-1,-1,-1,5907,2615,1220,5357,4160,0,2637,1220,5357,4160,0,0,0
CC_41D2C0067563,50000,2,2,1,24,0,0,0,0,0,0,34983,34922,37248,30640,16158,0,1700,3000,1200,2000,0,0,0
CC_41D37C661042,160000,2,1,1,38,0,0,0,0,0,0,132932,134384,131724,131767,133195,126064,8005,15000,10000,7000,5000,8000,0
CC_41D3AA2FE538,200000,2,5,2,48,0,0,-2,-2,-2,-2,198540,0,0,0,0,0,0,0,0,0,0,0,0
CC_41D6466213EB,260000,1,1,2,34,0,0,0,0,0,-2,251267,254332,257628,161545,0,0,12021,11710,7503,0,0,0,0
CC_41D6FDB0F7FE,450000,1,2,2,33,-2,-2,-2,-2,-2,-2,-14,2568,-387,-387,-387,113,2582,0,0,0,500,2515,0
CC_41D794AA3A35,400000,2,2,1,48,0,0,0,0,0,0,352730,335226,317661,319004,316611,314106,12370,15012,13000,12055,13368,12000,0
CC_41D8D3CCD5F1,80000,2,2,2,28,2,2,-1,-1,-1,-1,260,130,130,130,130,130,0,130,130,130,130,130,1
CC_41DA2F798E72,50000,2,2,2,43,0,0,0,0,0,0,9784,11578,7384,13479,6734,6801,2303,2095,500,1000,500,500,1
CC_41DB0F437DAA,130000,1,2,1,49,0,0,0,0,-1,-1,24008,21231,14323,7722,4689,-3614,3000,5000,2822,5000,0,6500,0
CC_41DB77A9CEFD,260000,1,1,2,31,-1,-1,-1,-1,-1,-1,500,0,832,0,284,463,0,832,0,284,463,0,1
CC_41DBFD8C8341,300000,1,2,2,30,-1,-1,0,0,0,-1,18468,60489,63982,124493,16367,41338,61200,45153,102749,186,45079,40000,0
CC_41DDB3612367,310000,2,2,1,34,-1,-1,-1,-1,-1,-1,3595,4073,11263,2710,2371,2318,4073,11321,2710,2371,2318,4352,0
CC_41E0ABF1D19C,170000,1,1,2,33,-1,-1,-1,-1,-1,-1,2371,316,316,316,316,316,316,316,316,316,316,1316,0
CC_41E0E26BD8AB,20000,1,2,2,24,0,0,2,0,0,0,14558,17212,16635,16678,17268,17563,3200,0,600,1840,800,626,0
CC_41EE7557C963,170000,2,5,1,37,-2,-2,-1,-1,-1,-1,743,0,16474,4650,2359,0,0,16474,4650,2359,0,1977,0
CC_41F0587DAEA5,50000,2,2,2,29,0,0,0,0,0,0,50029,48347,49268,50437,37302,38302,2100,2000,2100,1400,1600,1600,0
CC_41F1843BBFCE,20000,1,1,2,27,0,0,0,0,0,0,39628,20571,19089,19658,19453,19108,1610,1323,1600,830,700,674,0
CC_41FA3C9B98C5,220000,1,1,1,47,2,2,2,0,0,0,165665,163494,162360,134989,124915,84959,2008,6000,6000,4000,2852,9000,1
CC_41FA97A64F7D,90000,2,2,2,41,-1,0,0,0,0,0,48276,47820,46602,47141,16114,15825,2281,1219,1164,556,595,480,0
CC_41FB8258BE6A,20000,2,1,2,22,-1,-1,2,0,0,-1,8266,10377,5529,4482,0,2030,2313,0,0,1449,2030,1280,0
CC_41FE0D9DF961,240000,1,1,2,46,0,0,0,0,0,0,471814,478380,395612,386295,356206,352257,16044,15087,12000,15000,12000,12000,0
CC_41FFB8C07A2B,70000,2,2,1,37,1,2,-1,0,0,2,7204,5326,5954,1069,4711,4514,0,5954,0,4514,0,0,0
CC_41FFE972E3BC,120000,2,1,2,25,0,0,2,0,0,0,105169,109456,105810,98712,84856,70059,8000,3000,4100,4000,3600,2000,1
CC_4200DD12E32C,80000,2,3,1,55,0,0,0,-2,-2,-2,72462,41300,0,0,0,0,3000,0,0,0,0,0,0
CC_4207A5BBB7AD,50000,2,2,2,26,0,0,0,0,0,0,8056,5997,5602,6478,5453,2261,1500,1500,1011,1000,1000,1000,1
CC_4208A63558BD,50000,1,1,1,35,0,0,0,0,0,0,50482,50267,44880,45122,49518,50389,6749,5000,8000,5000,10000,2000,0
CC_420914CCEDC6,50000,2,2,2,22,-2,-2,-2,-2,-1,0,64498,58261,401,43091,29842,30601,349,595,54061,32384,1234,1500,0
CC_420A182EDB4B,100000,2,1,2,24,0,0,0,-1,-1,-1,27753,28306,14320,180,2500,12411,1632,1000,180,2500,10000,0,0
CC_420AB659CCB5,140000,2,2,2,26,0,0,0,0,0,2,271896,141057,144306,141949,141345,136379,14000,7200,19000,10400,0,4931,1
CC_420B2553A531,100000,1,1,1,35,1,2,2,2,2,0,17365,18102,17514,20207,19745,20263,1310,0,3000,0,1000,1000,0
CC_420C95626165,100000,1,1,1,43,0,0,0,0,0,0,43970,45756,46680,47926,49028,49561,2500,2000,2000,2001,2014,1605,0
CC_4211999A0BB1,200000,2,2,2,27,0,0,0,-1,-1,0,7886,7101,5378,5501,9402,9221,4500,3378,5501,9402,6000,5683,0
CC_4211E70ABD07,270000,2,1,1,36,-2,-2,-2,-2,-2,-2,3291,0,0,0,0,0,0,0,0,0,0,0,0
CC_42123CF7B916,210000,2,3,1,27,1,-2,-1,-1,-2,-2,0,0,1008,0,0,0,0,1008,0,0,0,1114,0
CC_421A5FE4ED02,30000,2,2,1,35,0,0,0,0,0,0,25078,25538,25880,25873,26157,26918,1500,1387,893,1000,1501,2000,0
CC_421C6A0D76DF,200000,2,1,1,35,-2,-2,-2,-2,-2,-2,2257,4261,1265,2473,0,0,4266,1667,2473,0,0,0,0
CC_421EE95E8E36,80000,2,1,2,29,-2,-2,-1,2,2,3,2673,0,317,317,1521,1204,0,317,0,1204,0,0,0
CC_4220768354B8,200000,2,1,2,35,0,0,0,0,0,0,75203,77949,74865,72766,70444,69003,4000,4000,5012,4000,3000,4000,0
CC_4222C36D9742,20000,1,1,2,23,0,0,0,0,0,0,8693,10045,11776,11776,10886,-1000,1500,2000,0,0,0,0,0
CC_422396E4107E,60000,2,2,2,31,0,0,0,0,0,0,58173,59626,55775,28187,28978,27119,3400,2300,1200,1200,1500,1500,0
CC_4223D9C3318D,220000,2,1,2,36,0,0,2,0,0,0,13043,4111,1522,5198,3974,-38,2190,1,3980,20,0,7762,0
CC_4225094B713D,20000,1,2,1,41,0,0,0,0,0,0,7472,9304,9369,5873,5990,6231,2000,2002,3098,215,338,2164,0
CC_422546AC2B7B,180000,1,2,2,56,0,0,0,0,0,0,89560,90940,92868,94243,94888,95819,3460,4000,3501,2690,3000,2603,0
CC_4227147D1773,200000,2,2,3,35,-1,-1,-1,-1,0,-1,1992,8287,9427,2040,16338,2076,8290,9427,2240,16000,2076,833,0
CC_422852B18B83,100000,2,3,1,41,0,0,0,0,0,0,70202,70978,70814,69786,68116,62652,2548,2687,2997,2147,2369,2434,0
CC_422A6CA5BC01,50000,2,2,1,41,2,3,2,2,2,2,29463,28715,28950,29684,29078,29944,0,1000,1500,0,1500,2100,0
CC_422D0668EE0D,110000,1,2,1,42,0,0,0,0,2,2,70265,74102,77901,84592,82350,87186,5000,5000,8000,0,7000,0,1
CC_422FA64DE48D,200000,2,2,2,30,6,5,4,3,2,0,71310,69676,67976,68468,67439,56163,0,0,2000,0,1925,1130,1
CC_423211849F73,90000,2,2,1,32,0,0,-2,-1,-1,-2,4857,-43,-43,968,4385,17889,0,0,1011,4385,17889,9455,0
CC_423384940EBE,70000,2,2,2,34,2,2,2,0,0,2,64913,63387,58840,56431,56859,54449,3000,0,2000,4219,1700,323,0
CC_42365DAA4781,180000,2,1,2,30,-2,-2,-2,-2,-2,-2,50055,5320,9758,6494,32830,3267,5320,10008,6500,32830,3267,2650,0
CC_42377923897B,50000,1,2,2,37,3,2,3,2,2,2,21153,23507,22838,20411,16016,15242,3000,0,57,2000,0,1000,1
CC_4237EC62AF7B,90000,2,1,2,25,2,2,2,2,0,0,86014,92898,92860,88533,90942,88813,8300,2400,1000,4000,3600,4000,0
CC_4241EBB6BBD2,500000,2,1,1,46,-2,-2,-2,-2,-2,-2,3982,3700,12953,9019,4236,-31,3718,13023,9070,4257,0,0,0
CC_4242B327BF96,30000,2,3,2,46,2,2,-1,2,0,0,19830,15915,1736,1170,780,780,0,1736,0,0,0,0,0
CC_4242DC81AA5B,70000,1,3,1,44,-1,0,-1,-1,2,-1,5484,5221,340,1430,930,4110,1000,340,1480,0,4110,0,1
CC_424B146EA560,320000,1,2,2,32,1,2,2,2,2,2,114180,115491,109226,111673,111053,105999,5012,11,7013,4014,57,5031,0
CC_424CD3500BB5,350000,2,1,1,33,-1,-1,-1,-1,-1,-1,1314,5133,1667,9737,363,1112,5249,1667,9839,363,1112,1981,0
CC_4250627A58BE,20000,2,2,2,22,0,0,0,0,0,0,20386,20033,28679,14768,18192,20372,1510,1300,1086,3677,2500,573,0
CC_4251D73CE4FF,260000,2,3,1,57,-1,2,-1,2,-1,-1,1148,123,1668,446,123,35722,0,1668,0,490,35722,0,0
CC_4251E058B136,100000,1,2,1,48,0,0,2,2,2,2,11574,14570,16045,16508,15969,17733,3500,2000,1000,0,2000,0,0
CC_425261A65BD4,360000,2,2,1,39,1,-1,-1,-1,-1,-1,0,791,173,1640,287,2418,791,173,1640,287,2426,507,0
CC_4253A4007C54,210000,2,1,2,29,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
CC_42542BBE02F6,80000,2,1,2,27,0,0,0,0,2,2,42414,43770,44455,47825,48220,48884,2039,1724,4094,2300,1600,0,0
CC_42557B3BC851,240000,2,3,1,27,-1,-1,-1,-1,-1,-1,2400,152,3250,2391,1182,321,152,3250,2391,1182,321,118,1
CC_425A30333FDC,50000,1,1,2,28,0,0,0,0,0,3,4999,5913,7315,9195,10624,10138,1000,1500,2000,1583,1100,0,0
CC_425A9848790B,30000,2,2,1,23,0,0,0,0,2,0,21710,23021,23851,26067,25357,25887,1670,1500,2609,0,930,946,1
CC_425EAA7394BD,400000,1,1,2,28,1,-1,2,-1,0,0,-1320,5773,3944,87146,90818,96316,9952,10,87170,10013,10008,20039,0
CC_425F037A860D,240000,2,2,2,32,0,0,0,0,0,0,308013,190907,192181,189877,188205,182325,7000,6615,6401,6503,6393,6051,0
CC_42658453D6F9,240000,1,2,2,33,-1,-1,-1,0,-1,-1,1863,15172,8930,7324,10506,10625,15172,8930,0,10526,10625,11982,1
CC_426B6C5D5400,350000,2,2,1,38,0,0,0,0,0,0,62862,79927,76057,65139,56984,55038,24000,6000,5000,3000,6000,5000,0
CC_426CB4C16C1D,50000,1,3,1,49,0,0,0,0,-2,-2,18139,9198,10000,0,0,0,1198,1000,0,0,0,0,1
CC_426E721B947C,110000,2,3,1,29,1,2,0,0,0,2,109636,96380,56414,56677,109583,107981,0,3000,2000,53700,0,3000,0
CC_42746FA0B436,260000,2,1,1,30,0,0,0,0,0,0,25661,30196,69429,167640,169446,172989,5000,40000,100000,5720,5922,5958,0
CC_4274E29A7693,230000,2,2,1,39,-2,-2,-2,-2,-2,-2,0,0,1052,0,1931,0,0,1052,0,1931,0,3915,0
CC_427718F12DE0,180000,2,2,1,36,-1,-1,-1,-1,-1,-1,1000,92,92,603,1760,826,92,92,603,1760,826,826,0
CC_427C32633329,50000,1,3,1,53,0,0,0,0,0,0,6618,7641,8651,8824,9008,9187,1133,1143,316,326,328,339,0
CC_427C635A1630,50000,1,2,2,34,1,2,0,0,0,2,50940,48429,23091,10202,10476,10161,0,2000,500,1200,0,500,0
CC_428186D7EEF6,50000,2,3,1,39,0,0,0,0,-2,-2,43994,33508,37600,0,0,-5000,5000,5000,0,0,0,5000,0
CC_4285ECE790FB,320000,1,1,3,32,-1,-1,-1,-1,-1,-1,802,4929,2064,4365,1183,3287,4929,2064,4365,1183,3287,2810,0
CC_42930B4AC70A,10000,2,3,2,50,3,2,2,2,2,2,600,600,600,600,600,2050,0,0,0,0,1450,0,1
CC_42936DB52A2C,200000,2,3,2,29,-1,-1,-1,-1,-1,-1,326,326,326,326,326,326,326,326,326,326,326,326,0
CC_4294615CB2AE,170000,2,2,2,28,0,0,0,0,0,0,169531,174799,179868,177952,176160,175304,8000,8000,7000,7000,8000,9000,0
